"Data Source","World Development Indicators",

"Last Updated Date","2017-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Lesotho","LSO","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.55467539","34.38268201","32.06392026","30.81258472","29.45158509","28.73070265","28.41935966","24.06316665","36.3890894","44.9541972","44.73430538","52.39509813","69.16958692","73.18010257","84.22241294","118.26345119","146.31923556","129.14899132","114.16329453","105.11275284","","",
"Late-demographic dividend","LTE","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.667330175685","87.0311542900942","94.748712232418","89.8962472420958","79.4611826653245","85.4285257669546","87.9935791548658","94.7752439205157","107.516014383287","127.12411707663","156.991620887024","187.300146293661","233.073072928014","301.908784051182","316.555396235261","362.357511668575","431.571313864891","464.226259606078","502.535990380266","519.596398267755","","",
"Lithuania","LTU","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3272927","130.20732761","162.00903655","192.02695115","192.44909502","211.48917995","219.44922547","263.65106841","352.04282003","378.27768764","453.87661654","569.66608278","753.19462298","976.90896927","876.77945958","828.65180488","967.81169472","940.09820914","1019.78908502","1063.42118281","","",
"Luxembourg","LUX","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2841.60550381","2830.06229206","2489.74214958","2598.89086299","2891.01329727","3500.00492609","3405.29495152","4202.19354445","4987.75345704","6145.31786613","6488.07232773","7029.82950046","7329.36731448","8303.74926166","8126.26432288","7964.45551028","8333.57617859","7550.70510086","7980.82819175","8137.5208061","","",
"Latvia","LVA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.73444613","139.97305242","159.20576195","175.30442666","194.71486203","196.41040705","216.31850473","251.62269329","300.98292552","396.98233601","455.84262957","612.62357986","915.22600152","1018.75665121","817.19829667","739.3775279","827.43762612","826.54964649","868.84844709","920.70376543","","",
"Macao SAR, China","MAC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.23362163","51.81622584","49.59011206","55.38168753","55.30674617","53.46027489","57.24340708","72.64136553","87.76712825","98.6985312","99.08463155","111.93963065","132.80990507","153.51311657","162.39539042","165.63363843","182.63632132","178.7231795","184.23049694","190.05396963","","",
"Monaco","MCO","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3093.24637045","2991.42558998","2863.78748125","2889.1912918","3074.52433427","2683.87903656","2716.10642745","2986.99775128","4216.80487966","4901.68575583","4976.42582849","5095.67411349","5667.97502073","6619.47867629","6472.14103992","6410.43733826","6865.21804268","6551.81199507","7045.02269585","8148.80835769","","",
"Moldova","MDA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04066403","40.15600283","42.21988046","35.72319074","18.89391573","23.45363737","28.47277246","38.01031074","45.21007008","61.25186891","75.85007101","100.81442858","134.2654473","193.76078013","189.0509055","196.83055882","209.53318943","242.63063149","224.7383326","228.84667106","","",
"Madagascar","MDG","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.54875006","12.99897989","11.83049365","11.39618526","11.08617217","12.512631","14.42928521","13.91083591","15.27770462","12.00725272","13.85850308","14.97740312","18.89269829","21.23692989","19.60879502","20.14535569","19.32827421","15.37880832","19.20267152","13.67082999","","",
"Maldives","MDV","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.59323855","110.50872031","122.45906681","150.11661653","157.79385981","178.0537216","180.9342311","181.36541758","208.57965361","236.05488835","349.72931067","350.46530714","367.52907399","613.81320228","611.23122942","556.10733664","589.64469971","673.55944476","860.1534007","1165.12515007","","",
"Middle East & North Africa","MEA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.086987792982","126.924341716007","139.038473511498","145.600616507125","161.496710138066","182.919592583737","200.217015964793","155.64104078484","149.753710034305","168.059943362553","186.869523420686","210.176044570481","245.439061427384","291.865511227663","321.915071020861","345.795893937561","398.178879894826","430.560958259057","432.347216390314","433.289400619453","","",
"Mexico","MEX","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.44434976","179.25374561","218.91790944","230.91806994","271.47654352","322.08865041","366.30760644","389.26109431","412.98446193","446.92466779","490.72137335","522.31139678","565.52595269","603.92116165","526.08402681","591.71250653","615.1036392","633.08969487","673.81003508","677.18998669","","",
"Marshall Islands","MHL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","712.66934228","411.93556166","407.60506264","384.74355829","374.43090508","465.62481778","411.94361849","418.00800899","411.07880078","448.80015859","461.91873327","547.46047002","587.55158713","569.32291735","551.37089508","542.25959983","565.99956196","582.62219197","623.75334002","625.20217954","","",
"Middle income","MIC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.325971007429","61.6876867216082","67.9686568292375","65.6331988750209","62.2554799347953","67.319147456104","69.1943400588793","65.9204561267757","74.3829558027614","86.507032224948","104.660796917362","121.955270311873","149.095095096644","182.12172261995","188.771042539022","217.275968835311","250.618165917502","266.398849272564","283.62503743924","290.228834065046","","",
"Macedonia, FYR","MKD","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.54720799","200.35707133","176.31551003","185.19917135","161.74156157","160.15320568","150.21985191","178.158959","223.69941092","241.47111516","243.72997681","255.49972355","280.9728035","330.65414473","308.7607167","312.22012077","336.33118539","318.51807094","316.14285497","353.92534247","","",
"Mali","MLI","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.68796724","22.00079155","18.59675937","17.33983463","16.55371504","15.12669691","16.95743487","17.18472099","21.82588144","25.0808873","26.98479434","30.1553627","36.20940436","41.3864041","41.78486175","39.46097264","45.61117598","43.17492446","43.87167423","47.76513899","","",
"Malta","MLT","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","609.64251237","664.1848855","644.72916506","691.34324173","689.68758726","686.93330599","694.67806622","851.06709364","1092.51328009","1280.23346465","1407.69826304","1495.37495478","1628.06815048","1805.91974224","1739.74082828","1753.89488687","2222.48229873","2216.5969705","2389.07754158","2470.59850992","","",
"Myanmar","MMR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41166044","2.38738615","1.82859981","1.90053147","2.44906588","3.19474847","2.46742747","2.81826538","3.71089087","4.57152046","4.74102736","5.36003275","6.93670065","9.82697082","13.19643897","15.24817471","19.07431371","23.66903777","17.93361636","20.28780579","","",
"Middle East & North Africa (excluding high income)","MNA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7177646707616","72.198485720018","82.9542242993582","91.8128103088177","104.718372564613","120.807782368732","137.691993369688","89.462896244314","83.234811777629","99.3878370158029","110.238361318277","124.354743657073","151.443177222143","186.853844091563","209.403757044923","231.979713885486","264.216797197883","285.573566280311","267.529958633382","253.474247352145","","",
"Montenegro","MNE","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.20984892","102.38825969","101.86013616","104.13433225","101.78192199","117.37935832","155.63217934","174.68280864","247.80359454","285.17976289","310.00022153","350.14328132","400.37478083","449.17704886","406.79070056","456.62931647","500.41784156","470.00019717","454.48711083","457.66493632","","",
"Mongolia","MNG","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.91313306","20.6145063","18.4393732","19.28074581","17.97476051","23.34566197","28.58480407","33.21889977","39.92599179","47.83098667","50.7967431","62.39645618","82.70909694","119.2579065","90.83080339","124.48513487","168.05926884","184.71174963","184.78689037","195.33347873","","",
"Northern Mariana Islands","MNP","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.63121896","8.45951486","10.45703892","11.28905686","13.48938964","14.54027927","12.23614726","14.00257337","14.96740174","16.41602839","21.38531197","21.25979085","21.41411052","23.61134593","24.63427787","22.38533897","32.88981437","32.38126824","34.44457522","41.99657338","","",
"Mauritania","MRT","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1840739","22.44633587","22.15346571","24.90531305","28.5013831","25.07620861","20.0944021","24.38255815","23.79491757","28.10776496","29.1300942","30.08652511","35.65529516","38.09228463","39.60779267","39.60878015","39.91531539","43.12123478","47.46707483","48.83750877","","",
"Mauritius","MUS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.7240265","136.62629327","128.04642548","127.94798884","127.2623028","146.2925535","146.87500978","168.01779699","192.40415039","225.43150776","229.78929037","240.07921547","268.02312317","358.47373772","353.09033077","411.58234331","451.21496225","432.48170279","455.52927878","482.45417272","","",
"Malawi","MWI","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17882728","10.51698659","13.36977299","9.12537869","10.63677835","9.45461422","7.57773078","10.90263928","12.72908405","16.53697096","17.72507053","21.37583068","25.1662094","32.90348873","35.73054653","36.71748149","43.14118238","32.56114954","26.29449749","29.01885819","","",
"Malaysia","MYS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.04192957","139.10713197","125.14375784","94.49330134","104.82753583","121.61868024","131.77798725","140.65044781","175.20771568","184.42204381","183.16222694","226.36911589","261.0748353","294.59201806","290.61920614","351.27503373","393.67312512","421.51012619","427.04570399","455.82552547","","",
"North America","NAC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3593.91842592597","3735.39078189309","3894.93040157213","4060.71514330746","4267.84086429593","4523.96215132969","4847.35952741369","5250.02963543196","5669.78461237244","6043.6929221654","6419.06572075534","6809.71072462739","7203.91768810682","7480.2872616796","7683.06526667303","7980.00566109671","8240.16827246142","8483.87981395459","8651.0761334924","8990.3054630826","","",
"Namibia","NAM","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.45709029","134.66349179","141.49433686","128.38231423","127.06805483","125.9105567","113.49460951","105.88864128","162.44082645","213.50274867","262.17406419","279.66485749","293.43263674","285.98162465","332.04679535","405.64109962","486.4689706","467.89893267","470.04414484","499.01568382","","",
"New Caledonia","NCL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.47358633","12.20641302","11.57563097","12.87562905","12.05349981","8.91440488","10.91922388","11.20318479","13.13456569","14.73464519","17.86071119","19.26720113","20.46123656","24.20611728","24.03162107","22.32965392","25.19986153","23.16416045","20.7793519","24.39611462","","",
"Nigeria","NGA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.68386627","53.95092573","54.63839372","61.41708976","16.25837008","17.2219134","18.2840199","17.88547038","38.50264864","44.93786051","53.08567883","61.01491269","81.36762333","88.52018851","74.36452452","80.34139448","93.22631449","90.38961745","110.37120288","117.52054496","","",
"Nicaragua","NIC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.07712624","58.73392203","48.3254891","53.55910446","52.14554311","54.78201671","55.17914304","57.71999608","62.11095361","66.83482639","71.81656431","78.8406046","93.37830416","105.98603599","100.83347949","100.22253648","107.40227109","143.13190911","153.82741485","177.46289523","","",
"Netherlands","NLD","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2261.89049062","2215.26710557","1973.73432165","2073.6794786","2111.5732825","1931.79111729","2079.41149579","2411.35549122","2986.76124097","3409.73734833","3993.99847492","4162.44213964","4801.72824025","5462.48845102","5355.07274159","5286.46555152","5649.19529313","5456.45265249","5688.44151021","5693.85992057","","",
"Norway","NOR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2698.12883503","2868.62084472","3025.90844253","3165.80927162","3337.84183237","3164.81398608","3340.80044983","4153.81314958","4951.23012551","5452.96104407","5961.31539313","6276.09152338","7351.78549913","8193.60807727","7637.19667625","8164.47401551","9249.82593689","9360.76949678","9719.98803692","9522.22165832","","",
"Nepal","NPL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.49326077","10.8621274","11.87359043","13.18159503","12.62503712","12.20516831","13.08151246","13.47821948","14.25653887","16.83585665","18.53383974","19.85499235","24.55968278","28.58463504","30.69813693","38.95948969","45.72228723","38.41344055","37.18347407","39.86817954","","",
"Nauru","NRU","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460.85717364","417.00996806","376.73632442","315.99387309","320.06146677","291.87993551","270.34264344","294.57042962","343.97093913","317.45159093","326.78166902","340.59830256","439.23575764","679.86484133","511.5599565","567.49963114","655.53265629","834.00056519","702.3177442","516.4416809","","",
"New Zealand","NZL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1202.80555761","1291.82227427","1307.63805987","1129.67643559","1157.64107326","1056.08026654","1058.84151076","1261.33797156","1623.88432472","1992.66435675","2307.09691243","2315.65412324","2713.53514314","3318.76752161","3145.23658292","3742.56022226","4251.40305286","4470.85877142","4661.79537108","4896.34802527","","",
"OECD members","OED","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2099.8395877575","2120.39909946896","2090.85066317105","2134.9034014178","2253.95797767984","2303.81100570048","2380.32617041248","2570.34031918971","2913.77177143762","3205.04823888504","3391.92343211561","3564.93948600278","3871.83520327642","4152.41020429313","4188.38091114485","4327.26527327875","4594.76007987229","4598.48158912684","4632.80773932519","4735.38213512528","","",
"Oman","OMN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227.08538624","242.12434119","235.91875178","231.7171864","247.31630164","266.87946115","263.89384075","275.75610753","287.79508783","301.00061913","320.76909497","336.80882421","393.60123964","462.0733457","495.79040802","546.63827486","539.85767922","551.58168809","562.89254386","675.04339353","","",
"Other small states","OSS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.831202956798","207.955588819711","207.394906095342","213.86339377238","218.715291458802","208.573598553843","209.295136572722","234.151448494722","308.040999569449","358.670832041142","397.866125413662","420.280124727389","479.686257827038","537.598856533461","533.620167109932","538.619135344141","602.127288556433","635.27540665366","655.551105268279","668.32606168103","","",
"Pakistan","PAK","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.77863633","15.77354885","15.40773256","16.22215623","16.29797472","15.4982416","13.52505996","15.38972826","16.12032064","17.76321364","22.36315738","29.62585468","31.93098328","30.19104652","28.51186552","30.95275635","36.65905548","33.4661349","33.63909619","36.15485065","","",
"Panama","PAN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222.92627254","239.5839483","251.68793921","266.09346829","264.39359328","297.87856446","295.34608815","313.34983503","307.10277029","351.65188365","348.44685673","354.88071982","387.41297546","480.09490439","550.65608148","640.44037085","677.8308161","734.5554377","906.13785484","958.98176617","","",
"Peru","PER","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.63333786","99.52016931","100.33631583","98.62405604","95.63709922","94.97100015","97.96567168","101.09915641","100.79896996","111.57986858","128.10257919","140.48432183","166.14630308","200.86694244","224.10092454","254.47770061","282.4539038","330.75285827","346.49262379","358.5769444","","",
"Philippines","PHL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.60889031","41.07563823","40.8018123","30.93895487","35.15429529","33.3656879","28.72498004","27.93334336","32.83779076","34.8667763","46.83083268","55.13389145","66.15252051","78.08119627","81.01420235","93.83228612","101.75068275","116.18828837","127.08827817","135.20222581","","",
"Palau","PLW","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710.58029814","821.47565182","818.54109646","694.41518824","747.50533674","792.56161516","746.56182955","726.41673448","748.75623298","857.98184982","850.06742778","910.11486951","949.35878318","955.54141947","927.1698831","1024.21165194","978.83227656","1046.21165986","1089.77487512","1150.30217177","","",
"Papua New Guinea","PNG","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.09605326","32.94974978","36.08209761","28.0989054","26.84288993","25.94062428","37.15013333","41.45548337","43.55157347","59.00858007","51.28990433","52.46686568","40.07598425","49.61374619","52.76448908","59.25104857","90.88729867","97.87854738","100.77142537","92.35819164","","",
"Poland","POL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.37968854","238.47739164","227.98788932","264.14254212","248.86455791","247.14109811","291.65928327","328.38300771","354.10742632","410.62024404","494.70323819","555.12253361","706.200195","956.51998274","815.01432355","867.74529206","931.05203316","869.69816674","881.76911564","910.28378029","","",
"Pre-demographic dividend","PRE","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6848142536488","25.5214259232883","25.9314902106095","27.7701699494964","16.4252208993924","16.9153375585216","16.6383501177326","17.0743212184632","23.9544621665214","29.7195895508398","33.9241244766007","40.1564145120212","49.4732484761898","59.7456391276239","56.825021391069","59.1115966808122","65.3869834627844","71.0611953914015","80.7815805050825","80.848867380616","","",
"Puerto Rico","PRI","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875.75703534","940.31879447","892.42548447","933.00904634","984.9286881","1055.67347869","1071.10055401","1182.29323946","1506.95753338","1777.18888848","1875.6952533","1919.2198619","2193.50293797","2457.71518583","2403.95832211","2352.31986028","2332.35162751","1999.81628644","2059.46143413","2096.82317586","","",
"Paraguay","PRY","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.74159496","119.31740219","123.88096076","111.45445224","109.72379558","125.19642761","107.91238893","77.75149836","70.31608969","81.37057288","91.54397396","116.31681583","148.24717998","216.14685","237.65765766","293.83275543","375.81376198","398.43770333","469.00794008","464.09236338","","",
"West Bank and Gaza","PSE","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6403188024103","95.8015466388121","98.1569569122369","82.3072893471005","89.4019614537746","94.2837590892998","90.4801385336951","92.4357265468246","105.691761179161","121.347437775154","136.624209072025","144.393130406427","156.92400497599","159.686178891572","159.027484542326","175.159907781285","182.662445336264","190.769091192202","199.793432496396","210.866368639552","","",
"Post-demographic dividend","PST","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2332.02906619595","2356.95977648757","2324.07281784282","2374.95211365179","2509.69258232963","2564.54769398064","2653.74465902775","2872.14325636941","3263.86588140404","3591.7053312741","3803.15489512988","3999.37792232359","4343.31354652407","4656.98581104577","4727.72286183465","4887.73286294142","5205.42299831241","5220.99870285361","5263.93916655588","5392.48105783072","","",
"French Polynesia","PYF","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","601.71434893","653.45452538","672.57469855","635.7027162","630.86591046","651.8008607","730.57224935","827.74046476","1458.93271938","1563.69596464","1603.30027699","1591.21382853","1563.75088523","1555.81446668","1618.84328078","1483.08538168","1716.89144357","2031.81419943","2067.50838796","2106.35550287","","",
"Romania","ROU","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.28660213","52.65654401","66.32548437","69.66704014","67.53149262","72.61456341","79.1604437","96.65908781","146.69956102","192.78775006","255.28539347","294.1443445","423.8460885","541.4711243","456.80662635","482.9457049","507.67805529","467.64442598","535.47585465","556.80968473","","",
"Russian Federation","RUS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113.30726094","146.97922624","194.57312762","121.70061232","77.27970157","96.18997485","119.11219498","142.17238601","167.36663979","213.47510305","276.91262338","367.67601447","490.02294061","718.67177762","631.99061343","727.3728625","879.59598939","963.48535489","1023.90331556","892.85156292","","",
"Rwanda","RWA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.33575834","10.05409115","12.57081486","14.33508154","10.95823586","9.12830318","8.80663844","8.20312059","13.47784062","14.77667802","19.58341557","33.74981477","33.81060938","37.68590756","38.14104042","43.78889493","46.79306593","51.24153914","52.20386055","52.48366269","","",
"South Asia","SAS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3458142991203","15.5522006050652","17.2336834621952","17.438069308335","17.2990739493198","18.284961961522","19.156665675282","19.4988158141644","21.6955887602775","24.5189981691081","28.6034626434624","32.0682611239624","39.1718382809979","42.3716787956037","43.5914965793278","52.884662357252","58.8572879273283","57.8904358212638","61.1068702035294","66.7155105145827","","",
"Saudi Arabia","SAU","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.28704409","239.00530439","251.94029287","237.85830363","316.80335796","373.08982798","373.30448538","356.18458436","369.17013721","385.49369558","453.79538727","526.31169269","556.15812887","557.86701783","639.73698254","655.07056676","829.24598404","961.3441153","1052.09649526","1147.44557652","","",
"Sudan","SDN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7335606","14.59029107","16.57142676","16.783946","14.93651263","15.03872204","16.16240572","18.07519257","22.34329951","28.99705246","34.93542591","54.17337061","83.46598036","114.68490041","109.97087204","118.97410975","120.34461155","112.64870777","119.37811314","129.84387706","","",
"Senegal","SEN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.03558854","23.14480483","20.08857657","21.2540616","24.01328329","21.98009293","24.00055238","25.99912552","34.69528609","41.60289552","41.37262946","43.99963477","44.78656719","54.01896773","48.95968683","46.12801624","47.75251607","43.94271385","46.91551225","49.53139304","","",
"Singapore","SGP","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740.80461449","771.75335596","766.38698331","712.30350846","635.50211909","661.79880128","525.71157548","632.06467254","826.63461597","828.28450233","1061.09628488","1170.88566142","1315.14601615","1550.50527439","1655.88986749","1841.59139798","2086.14265224","2310.35840362","2531.50112234","2752.32043947","","",
"Solomon Islands","SLB","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.93884135","46.19155178","49.0902518","42.57388418","45.71686181","48.12268412","60.92281261","47.84601467","44.75714402","46.213866","69.09626925","63.31195302","67.3466432","72.15030459","91.99013579","95.31561038","83.81283078","102.30235558","102.46916045","102.24312551","","",
"Sierra Leone","SLE","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.76209665","27.22684179","25.6490458","18.93398411","20.61113315","21.34722558","30.27135501","33.51034083","34.50147864","34.27162877","39.31161327","38.39062028","40.50631771","46.70065044","57.07346535","46.0607999","59.4716366","70.44623022","92.4048297","85.90729075","","",
"El Salvador","SLV","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.43314856","138.52127996","160.55373639","176.38528657","176.18804199","184.64093772","189.5045864","192.38624816","193.94970025","194.57376052","206.66482242","207.54401182","212.08640585","221.77217284","234.40438252","245.19046574","260.15927254","262.92994456","276.69740767","279.64672825","","",
